Datetime,Wind Speed (m/s),Wind Direction (deg),LV ActivePower (kW),Theoretical_Power_Curve (KWh),Rotor Speed (rpm),Pitch Angle (deg)
2018-10-23 22:30:00,8.3425,25.17,419.4545,1656.3119,11.8336,1.7139
2018-10-23 22:40:00,0.9612,20.14,14.2888,2.5334,0.0,0.0
2018-10-23 22:50:00,5.4084,14.75,65.846,451.2866,8.1105,1.2731
2018-10-23 23:00:00,5.7162,12.2,84.4788,532.7996,8.4261,0.5202
2018-10-23 23:10:00,7.8194,7.94,277.8837,1363.8519,11.0355,1.7158
2018-10-23 23:20:00,12.822,5.19,1986.2702,6013.3832,16.5722,1.9723
2018-10-23 23:30:00,11.4122,0.25,1687.619,4239.9306,16.0505,2.3925
2018-10-23 23:40:00,4.7457,356.1,30.0468,304.8872,6.2801,1.19
2018-10-23 23:50:00,7.5451,354.46,249.498,1225.2972,10.6859,1.6456
2018-10-24 00:00:00,8.9811,353.38,639.3951,2066.5263,11.9342,2.1875
2018-10-24 00:10:00,17.003,355.6,2016.765,14022.5449,16.4766,12.6599
2018-10-24 00:20:00,1.8118,356.05,0.0,16.967,0.1104,0.0
2018-10-24 00:30:00,7.0068,359.0,135.4624,981.3407,10.2274,2.2774
2018-10-24 00:40:00,17.0891,359.77,1994.7156,14236.7264,16.9101,12.3713
2018-10-24 00:50:00,15.8992,357.48,2019.6788,11465.0278,16.7042,10.0445
2018-10-24 01:00:00,5.7589,357.99,10.0902,544.8506,7.7732,1.0569
2018-10-24 01:10:00,0.0588,357.52,15.9709,0.0006,0.0,0.2202
2018-10-24 01:20:00,8.2421,0.16,388.068,1597.2398,11.0088,1.6905
2018-10-24 01:30:00,11.9937,1.19,1990.7571,4921.601,16.672,2.3076
2018-10-24 01:40:00,5.6962,0.66,46.6633,527.2385,8.6355,1.0744
2018-10-24 01:50:00,13.745,2.76,2001.6065,7407.7562,16.8382,4.5781
2018-10-24 02:00:00,5.8421,0.66,95.1677,568.788,8.3041,1.1057
2018-10-24 02:10:00,8.5795,3.02,473.0955,1801.5067,11.4534,1.2413
2018-10-24 02:20:00,9.863,2.55,853.1221,2737.0118,14.2297,2.0676
2018-10-24 02:30:00,5.9667,3.76,64.8733,605.9862,8.8098,1.5027
2018-10-24 02:40:00,6.033,1.12,61.2782,626.4122,8.5108,1.389
2018-10-24 02:50:00,7.1704,357.31,203.9086,1051.659,10.2228,1.4504
2018-10-24 03:00:00,11.7247,359.26,1810.6817,4597.854,16.2139,1.8999
2018-10-24 03:10:00,3.2378,3.37,1.2102,96.8269,4.4501,0.634
2018-10-24 03:20:00,8.9614,0.95,567.3856,2052.9756,13.3541,1.7515
2018-10-24 03:30:00,9.4854,357.77,741.818,2434.5244,13.1392,1.3311
2018-10-24 03:40:00,8.1775,0.84,382.4511,1559.9396,11.9975,1.1614
2018-10-24 03:50:00,14.1957,0.17,1959.693,8160.5507,17.4162,4.9444
2018-10-24 04:00:00,8.833,5.95,526.3859,1965.9707,12.4989,1.9125
2018-10-24 04:10:00,9.1963,9.36,622.4522,2218.6459,12.8386,1.7961
2018-10-24 04:20:00,8.8086,10.38,500.54,1949.7251,11.9346,1.864
2018-10-24 04:30:00,10.2579,11.88,1107.8763,3079.0919,14.5227,2.5189
2018-10-24 04:40:00,3.8175,9.65,51.4849,158.7012,5.349,0.6398
2018-10-24 04:50:00,13.2467,11.58,1979.0392,6630.9121,16.7681,2.8162
2018-10-24 05:00:00,2.2592,8.43,51.0828,32.8945,0.0,0.6854
2018-10-24 05:10:00,9.5019,9.65,789.6004,2447.267,13.393,1.8336
2018-10-24 05:20:00,9.2098,15.46,647.2519,2228.4459,13.0339,2.0737
2018-10-24 05:30:00,4.8519,16.12,17.2773,325.8235,6.7826,1.1204
2018-10-24 05:40:00,2.2147,17.32,14.2683,30.9895,0.3531,0.1564
2018-10-24 05:50:00,3.9626,21.69,0.0,177.4959,5.5419,0.6229
2018-10-24 06:00:00,5.7251,16.57,89.3921,535.2992,7.9701,0.8842
2018-10-24 06:10:00,13.6324,20.56,1997.3337,7227.1056,16.4628,4.124
2018-10-24 06:20:00,13.0314,20.23,2034.2297,6312.8875,16.737,3.0376
2018-10-24 06:30:00,2.8052,23.56,0.0,62.9681,0.0,0.6552
2018-10-24 06:40:00,5.9218,17.25,62.1051,592.3905,7.5532,1.3893
2018-10-24 06:50:00,13.8138,20.75,1984.5416,7519.575,16.9538,5.1028
2018-10-24 07:00:00,5.4605,19.88,0.0,464.4648,7.9194,1.2883
2018-10-24 07:10:00,21.5108,22.58,1994.6979,28393.5679,17.4599,23.4622
2018-10-24 07:20:00,5.7004,17.81,28.6176,528.416,7.7016,0.8356
2018-10-24 07:30:00,11.3235,18.66,1587.6729,4141.8963,15.8204,2.0169
2018-10-24 07:40:00,7.4801,11.08,277.2989,1193.9198,10.6083,1.2686
2018-10-24 07:50:00,4.1348,13.78,0.0,201.661,5.7722,0.3941
2018-10-24 08:00:00,5.8142,15.73,40.6957,560.6793,7.9152,1.1311
2018-10-24 08:10:00,10.6878,13.88,1228.7873,3482.6706,14.5221,1.9224
2018-10-24 08:20:00,6.765,7.48,159.0398,883.1731,9.4926,1.7371
2018-10-24 08:30:00,9.7887,9.73,874.4566,2675.6273,14.0732,2.419
2018-10-24 08:40:00,5.1964,7.16,41.8991,400.285,7.2765,0.9845
2018-10-24 08:50:00,8.0049,5.19,334.8136,1463.2318,11.1883,1.4319
2018-10-24 09:00:00,8.8885,5.48,560.9481,2003.2682,12.5597,1.4748
2018-10-24 09:10:00,7.7588,7.53,253.2595,1332.3771,11.0885,1.5227
2018-10-24 09:20:00,5.1979,3.7,38.9412,400.6333,7.3757,1.4574
2018-10-24 09:30:00,8.3096,355.46,441.3231,1636.7622,11.2622,1.8862
2018-10-24 09:40:00,11.1433,359.09,1506.2376,3947.2378,15.7384,2.541
2018-10-24 09:50:00,17.9012,358.05,2030.8036,16364.3744,16.6118,14.9128
2018-10-24 10:00:00,12.8298,358.2,1981.9723,6024.33,16.5841,2.0723
2018-10-24 10:10:00,4.7622,357.55,0.0,308.0944,6.3431,1.2717
2018-10-24 10:20:00,6.2335,357.58,97.4676,690.9493,8.7009,0.8382
2018-10-24 10:30:00,3.3664,358.31,0.0,108.8337,4.5516,0.2982
2018-10-24 10:40:00,4.3702,356.45,19.7057,238.0954,6.0303,0.8376
2018-10-24 10:50:00,5.961,357.97,55.5299,604.229,8.0461,1.1283
2018-10-24 11:00:00,5.3456,359.83,32.3464,435.748,7.7524,1.2296
2018-10-24 11:10:00,5.5358,3.77,71.9874,483.9509,7.6328,0.7467
2018-10-24 11:20:00,5.7608,4.84,102.1491,545.38,7.8472,1.3093
2018-10-24 11:30:00,6.6319,3.4,197.8075,832.0896,8.7778,1.0655
2018-10-24 11:40:00,4.2476,358.51,0.0,218.6134,6.4513,0.7525
2018-10-24 11:50:00,6.354,0.13,147.169,731.8107,8.4293,1.914
2018-10-24 12:00:00,11.384,1.13,1593.2028,4208.5333,16.0236,2.274
2018-10-24 12:10:00,5.8517,359.03,48.0473,571.6065,8.391,1.1597
2018-10-24 12:20:00,4.9729,357.57,0.0,350.8141,6.8458,1.0534
2018-10-24 12:30:00,3.1716,355.24,0.0,91.0094,4.566,0.5604
2018-10-24 12:40:00,8.9866,357.47,608.7477,2070.3142,12.7299,2.3001
2018-10-24 12:50:00,14.0241,352.74,2019.2892,7868.2806,17.0522,5.015
2018-10-24 13:00:00,2.9644,356.24,1.4512,74.3149,0.1811,0.7108
2018-10-24 13:10:00,9.4618,0.54,766.7942,2416.3926,13.1525,1.3211
2018-10-24 13:20:00,10.828,359.77,1307.9285,3621.519,15.0391,2.0716
2018-10-24 13:30:00,10.0761,359.81,973.4745,2918.3303,14.7213,2.3794
2018-10-24 13:40:00,14.83,4.1,1994.3727,9304.0576,17.1281,6.5872
2018-10-24 13:50:00,14.545,3.99,2035.229,8777.9634,16.5906,6.0063
2018-10-24 14:00:00,2.8973,1.9,46.0775,69.3773,0.099,0.9233
2018-10-24 14:10:00,7.2782,1.62,196.8798,1099.8465,10.308,1.5716
2018-10-24 14:20:00,11.0015,357.96,1413.9759,3798.4707,15.3966,2.227
2018-10-24 14:30:00,17.3984,2.82,1983.2857,15023.8048,17.3269,13.5877
2018-10-24 14:40:00,13.106,359.35,1988.383,6421.8765,16.769,2.5335
2018-10-24 14:50:00,4.9799,359.99,42.2216,352.299,6.9471,0.4121
2018-10-24 15:00:00,6.2205,356.87,102.8676,686.6473,8.9555,0.9676
2018-10-24 15:10:00,12.2047,358.6,1972.2266,5186.0191,16.5165,0.0
2018-10-24 15:20:00,8.4221,1.11,427.9524,1704.1772,11.6328,1.7145
2018-10-24 15:30:00,9.297,4.27,665.1918,2292.3157,13.4566,1.9169
2018-10-24 15:40:00,10.0419,4.06,974.7674,2888.7028,14.0499,2.0689
2018-10-24 15:50:00,3.7736,359.55,6.7426,153.2894,5.0417,0.1208
2018-10-24 16:00:00,13.6881,356.36,2008.8554,7316.0854,16.8525,4.5867
2018-10-24 16:10:00,13.8509,353.77,2027.4455,7580.3219,16.843,4.612
2018-10-24 16:20:00,8.2232,354.35,373.0564,1586.2476,11.9134,1.48
2018-10-24 16:30:00,10.0677,349.83,969.8446,2910.9743,14.4211,1.7301
2018-10-24 16:40:00,10.4878,350.6,1167.877,3290.7961,14.7443,2.4102
2018-10-24 16:50:00,4.9892,348.98,1.203,354.2838,7.4823,1.1649
2018-10-24 17:00:00,3.7687,346.37,0.0,152.6985,5.659,0.4786
2018-10-24 17:10:00,1.7061,345.91,0.0,14.1661,0.1073,0.6323
2018-10-24 17:20:00,14.8523,351.64,1970.4343,9346.154,16.546,6.5376
2018-10-24 17:30:00,6.7048,351.56,147.9642,859.8258,9.924,1.4032
2018-10-24 17:40:00,3.3094,351.69,8.9326,103.3968,5.0137,1.3434
2018-10-24 17:50:00,8.0078,355.16,350.7078,1464.8314,10.8475,1.3784
2018-10-24 18:00:00,3.038,355.93,2.8436,79.9842,4.0748,0.0
2018-10-24 18:10:00,3.2155,357.96,8.4132,94.8448,4.1017,1.1706
2018-10-24 18:20:00,8.0511,1.72,324.5802,1488.7371,10.9495,1.9885
2018-10-24 18:30:00,8.2648,3.12,414.0637,1610.4574,11.9513,1.6273
2018-10-24 18:40:00,9.0488,5.21,593.4027,2113.5771,12.6953,2.0349
2018-10-24 18:50:00,9.944,10.13,890.5164,2805.012,13.7222,1.6726
2018-10-24 19:00:00,9.8313,9.06,843.5163,2710.7167,13.9906,2.4278
2018-10-24 19:10:00,7.2662,9.75,222.6857,1094.4154,10.425,1.5523
2018-10-24 19:20:00,9.5347,13.98,737.3829,2472.7089,13.7494,2.0071
2018-10-24 19:30:00,5.9346,16.48,37.0711,596.2596,8.4915,1.0771
2018-10-24 19:40:00,7.3516,18.95,233.9565,1133.4397,10.4844,1.8271
2018-10-24 19:50:00,6.8589,18.57,155.5209,920.5017,9.3556,1.5645
2018-10-24 20:00:00,6.0394,19.63,104.1002,628.3893,8.4844,1.5971
2018-10-24 20:10:00,5.0779,15.6,21.7336,373.5128,7.0997,1.0018
2018-10-24 20:20:00,2.9368,13.8,0.0,72.2534,0.0,0.413
2018-10-24 20:30:00,7.8217,12.72,305.9623,1365.0592,11.0577,1.711
2018-10-24 20:40:00,8.1445,10.92,396.0797,1541.1642,10.8899,1.8502
2018-10-24 20:50:00,6.1115,11.53,151.5971,651.1605,8.7723,1.6143
2018-10-24 21:00:00,16.3016,11.65,1993.5199,12357.7938,16.6843,10.7753
2018-10-24 21:10:00,8.1681,14.96,391.3626,1554.574,11.3247,1.7266
2018-10-24 21:20:00,12.8297,19.8,1981.7232,6024.2574,16.6496,1.9704
2018-10-24 21:30:00,8.3039,26.2,431.3238,1633.3981,11.4425,1.7037
2018-10-24 21:40:00,4.4179,25.83,4.0325,245.9843,6.1165,1.2151
2018-10-24 21:50:00,16.2031,23.85,1999.7514,12135.094,17.0782,10.0712
2018-10-24 22:00:00,12.525,20.19,1997.2965,5605.1551,16.4747,1.1275
2018-10-24 22:10:00,7.1828,23.49,239.2349,1057.1198,10.0592,0.9129
2018-10-24 22:20:00,4.9301,23.04,41.8466,341.8369,7.5355,0.9871
2018-10-24 22:30:00,4.7104,20.97,4.5077,298.134,6.393,1.0612
2018-10-24 22:40:00,11.0379,22.88,1430.9751,3836.2974,15.4482,1.4935
2018-10-24 22:50:00,2.6595,19.08,0.0,53.6604,0.2525,0.1277
2018-10-24 23:00:00,8.783,19.4,536.1055,1932.7538,12.9515,1.8054
2018-10-24 23:10:00,8.8055,16.6,582.6246,1947.6763,12.7933,1.1392
2018-10-24 23:20:00,4.2089,12.68,0.0,212.6903,5.8503,0.9264
2018-10-24 23:30:00,9.5452,8.9,762.3753,2480.9148,13.4812,2.0742
2018-10-24 23:40:00,9.5512,7.24,765.7874,2485.5595,13.3093,2.026
2018-10-24 23:50:00,5.9461,7.59,81.9673,599.7095,8.6522,0.9653
2018-10-25 00:00:00,7.2159,10.13,163.2709,1071.8405,10.0665,1.8464
2018-10-25 00:10:00,11.3485,5.38,1613.4015,4169.3126,16.3986,2.4039
2018-10-25 00:20:00,7.6014,4.62,236.5251,1252.9678,10.0629,1.5044
2018-10-25 00:30:00,8.5643,10.18,450.0576,1791.9593,12.174,1.4967
2018-10-25 00:40:00,6.5422,12.34,112.7744,798.788,9.3835,1.6415
2018-10-25 00:50:00,3.8101,14.66,0.0,157.7797,4.5785,1.0476
2018-10-25 01:00:00,20.1161,18.39,2025.6286,23221.141,16.3096,20.529
2018-10-25 01:10:00,7.7128,19.12,272.6459,1308.8209,11.1922,1.1443
2018-10-25 01:20:00,5.833,16.41,27.8145,566.1403,8.3219,1.1214
2018-10-25 01:30:00,9.6836,16.56,814.0505,2590.4112,13.7947,1.806
2018-10-25 01:40:00,8.6251,14.98,528.5665,1830.3903,12.5787,1.7037
2018-10-25 01:50:00,4.7839,13.35,10.1336,312.3096,6.5935,1.1783
2018-10-25 02:00:00,12.3764,11.53,1987.6198,5407.9474,17.3013,1.6077
2018-10-25 02:10:00,2.7002,15.17,28.0126,56.1605,0.8777,0.2726
2018-10-25 02:20:00,8.5588,18.28,507.7135,1788.5162,12.362,1.1726
2018-10-25 02:30:00,7.2699,18.72,213.541,1096.052,10.3078,1.4762
2018-10-25 02:40:00,5.7169,17.52,54.0302,532.9965,7.9869,1.4242
2018-10-25 02:50:00,11.4071,19.51,1626.029,4234.2806,16.033,2.4138
2018-10-25 03:00:00,9.2697,21.81,647.015,2272.2366,13.0302,1.6943
2018-10-25 03:10:00,10.5686,21.86,1167.4748,3367.4314,14.8042,1.532
2018-10-25 03:20:00,6.7737,22.7,200.7413,886.606,9.1526,1.9073
2018-10-25 03:30:00,14.4922,20.04,1980.8124,8682.6707,16.9279,5.6548
2018-10-25 03:40:00,6.0829,17.96,123.2724,642.0642,8.5858,1.9053
2018-10-25 03:50:00,7.9287,17.26,313.8488,1421.8783,11.5099,1.6616
2018-10-25 04:00:00,14.4769,16.39,2010.7391,8655.3086,16.9712,5.5841
2018-10-25 04:10:00,3.029,10.67,30.1888,79.2775,4.0212,0.389
2018-10-25 04:20:00,3.4439,9.71,24.4526,116.5221,4.4926,1.1158
2018-10-25 04:30:00,19.3701,13.03,1983.2654,20732.3009,16.7983,17.9821
2018-10-25 04:40:00,16.368,17.99,2011.725,12509.5102,16.5395,10.346
2018-10-25 04:50:00,10.9818,21.26,1401.2763,3778.0668,15.418,1.7083
2018-10-25 05:00:00,7.8186,18.46,298.5667,1363.4742,10.7431,1.8538
2018-10-25 05:10:00,8.0472,22.73,343.899,1486.5949,11.6495,1.4522
2018-10-25 05:20:00,5.4341,20.97,55.0536,457.7623,7.7835,1.1921
2018-10-25 05:30:00,7.2865,22.5,210.0807,1103.6074,10.499,1.1194
2018-10-25 05:40:00,7.2723,21.22,227.3641,1097.1548,10.1318,1.9445
2018-10-25 05:50:00,2.1011,24.28,31.0995,26.4588,0.0595,0.234
2018-10-25 06:00:00,7.6963,25.94,286.595,1300.4754,11.0502,1.4781
2018-10-25 06:10:00,7.9795,26.77,334.3092,1449.3559,11.281,1.5872
2018-10-25 06:20:00,10.0933,30.53,970.0436,2933.2765,14.3431,2.3277
2018-10-25 06:30:00,8.3733,28.37,393.8724,1674.7398,11.5184,1.9704
2018-10-25 06:40:00,13.2012,30.73,1978.6829,6562.834,17.0573,3.0217
2018-10-25 06:50:00,6.79,32.67,167.2758,893.0008,9.3304,1.8506
2018-10-25 07:00:00,7.4242,40.82,209.9067,1167.3493,11.0197,1.7869
2018-10-25 07:10:00,9.2121,38.08,622.0506,2230.14,12.9554,1.6305
2018-10-25 07:20:00,5.0575,38.38,3.2679,369.0305,7.4119,0.7619
2018-10-25 07:30:00,7.2482,37.44,192.7159,1086.2691,10.0149,1.2547
2018-10-25 07:40:00,10.6207,32.37,1210.8466,3417.5114,14.8046,1.852
2018-10-25 07:50:00,7.4469,32.91,258.0781,1178.079,10.3466,1.2317
2018-10-25 08:00:00,15.0508,24.92,1952.7993,9725.9714,16.2719,7.5825
2018-10-25 08:10:00,9.9565,22.92,988.799,2815.5675,13.1481,1.706
2018-10-25 08:20:00,4.5059,18.74,12.0466,260.9658,6.2217,0.4609
2018-10-25 08:30:00,8.4643,15.45,454.0504,1729.8879,11.2834,1.6058
2018-10-25 08:40:00,12.0256,14.61,2002.1952,4960.9727,16.8858,0.2805
2018-10-25 08:50:00,10.3076,13.18,1092.1381,3124.1001,14.3829,2.2989
2018-10-25 09:00:00,14.7268,23.07,1982.362,9111.2049,15.9545,7.5603
2018-10-25 09:10:00,12.025,19.86,2023.3217,4960.3355,16.6403,0.0
2018-10-25 09:20:00,2.9629,15.49,9.7053,74.1981,0.0,0.0
2018-10-25 09:30:00,3.9447,20.67,6.4036,175.0964,5.9459,0.9608
2018-10-25 09:40:00,10.5945,20.3,1190.6555,3392.268,14.6952,2.0271
2018-10-25 09:50:00,5.7392,17.68,40.0495,539.2717,7.5424,1.2979
2018-10-25 10:00:00,9.9585,20.14,916.3786,2817.3245,13.4111,2.1033
2018-10-25 10:10:00,12.9187,15.98,2023.229,6150.4828,16.6436,2.775
2018-10-25 10:20:00,9.8241,20.3,894.2216,2704.761,13.4582,1.6029
2018-10-25 10:30:00,7.9299,18.87,358.366,1422.5144,11.0399,1.6648
2018-10-25 10:40:00,10.7056,16.64,1269.6881,3500.1044,15.039,1.9961
2018-10-25 10:50:00,4.5085,12.04,34.3969,261.4316,6.473,0.0
2018-10-25 11:00:00,11.8963,8.69,1905.689,4802.7416,16.8247,2.6441
2018-10-25 11:10:00,,10.63,,4347.8914,,
2018-10-25 11:20:00,9.1578,11.25,645.9601,2190.9166,13.0098,1.941
2018-10-25 11:30:00,6.3862,9.4,106.9803,742.9884,8.4824,1.5988
2018-10-25 11:40:00,13.1354,7.52,2011.0872,6465.1266,16.841,2.446
2018-10-25 11:50:00,9.1121,7.48,648.464,2158.2948,12.821,1.896
2018-10-25 12:00:00,2.9869,2.8,0.0,76.0144,0.0377,0.6219
2018-10-25 12:10:00,16.1768,1.64,2027.8874,12076.0903,16.4891,10.498
2018-10-25 12:20:00,12.6478,0.35,2000.4057,5771.6184,16.5217,1.2709
2018-10-25 12:30:00,10.0434,356.63,1008.6225,2889.9399,14.2547,2.4515
2018-10-25 12:40:00,8.2758,358.39,452.5504,1616.8777,11.4607,2.1388
2018-10-25 12:50:00,18.1116,358.56,1971.1701,16948.2814,16.9769,15.2803
2018-10-25 13:00:00,12.7333,355.98,2014.184,5889.4849,16.6173,1.9797
2018-10-25 13:10:00,9.4035,351.02,697.2918,2372.0344,14.0209,1.835
2018-10-25 13:20:00,10.8964,351.87,1388.3995,3690.6185,15.1711,1.7185
2018-10-25 13:30:00,6.41,350.7,105.2996,751.3371,9.3322,0.8961
2018-10-25 13:40:00,5.3102,346.59,45.1045,427.1493,8.1472,1.7919
2018-10-25 13:50:00,6.3184,347.71,104.5174,719.5643,9.1789,0.953
2018-10-25 14:00:00,6.5017,344.77,134.3971,784.0286,8.9964,0.9518
2018-10-25 14:10:00,12.0415,346.98,2020.1095,4980.7794,16.7707,0.012
2018-10-25 14:20:00,4.4533,344.48,0.0,251.9437,5.2424,1.4437
2018-10-25 14:30:00,12.6613,341.32,2021.2864,5790.1687,16.0977,1.2923
2018-10-25 14:40:00,9.1804,338.31,659.6189,2207.1426,12.8473,2.608
2018-10-25 14:50:00,7.5744,339.18,280.7143,1239.649,10.4295,1.937
2018-10-25 15:00:00,6.4926,339.33,107.1793,780.7334,8.7542,0.9236
2018-10-25 15:10:00,8.9277,343.17,548.1074,2029.9006,12.509,2.1447
2018-10-25 15:20:00,6.6935,339.72,155.5575,855.4963,9.1942,1.0155
2018-10-25 15:30:00,7.9719,343.84,349.5483,1445.2547,10.8694,1.3529
2018-10-25 15:40:00,11.8543,345.97,1895.752,4752.0338,16.8973,2.4671
2018-10-25 15:50:00,10.288,348.97,1061.3165,3106.3126,14.0164,2.3766
2018-10-25 16:00:00,11.7616,350.74,1836.9659,4641.3886,16.6754,2.3349
2018-10-25 16:10:00,11.2434,354.83,1512.3876,4054.5279,15.8127,2.2015
2018-10-25 16:20:00,12.8962,359.31,1960.6116,6118.3265,17.2098,2.0499
2018-10-25 16:30:00,5.1629,359.62,0.0,392.5946,7.0859,1.0828
2018-10-25 16:40:00,21.7377,0.41,2019.5476,29301.5706,16.3962,24.3879
2018-10-25 16:50:00,8.3334,4.85,376.6002,1650.8925,11.4763,1.7525
2018-10-25 17:00:00,11.0588,3.24,1436.2196,3858.1093,15.4699,2.5046
2018-10-25 17:10:00,10.5097,2.18,1137.5247,3311.5218,15.01,1.8518
2018-10-25 17:20:00,9.1508,5.7,643.168,2185.877,13.0527,2.004
2018-10-25 17:30:00,21.5143,3.54,1997.7654,28407.3487,16.7348,23.8262
2018-10-25 17:40:00,5.241,2.03,15.2649,410.6618,7.3142,1.1486
2018-10-25 17:50:00,7.5544,359.87,281.1005,1229.8653,10.7855,2.0372
2018-10-25 18:00:00,3.9179,357.52,0.0,171.5538,5.8016,0.7485
2018-10-25 18:10:00,4.6657,354.77,28.3142,289.7268,6.63,0.8275
2018-10-25 18:20:00,10.7078,350.5,1289.4868,3502.3253,15.0774,1.9412
2018-10-25 18:30:00,0.8594,351.54,11.0399,1.8106,0.0714,0.006
2018-10-25 18:40:00,13.8707,349.88,1987.6264,7612.7661,16.8808,4.7595
2018-10-25 18:50:00,9.6943,348.46,838.8367,2598.9466,13.6531,1.1568
2018-10-25 19:00:00,7.3707,347.78,247.2863,1142.3145,10.0199,0.9854
2018-10-25 19:10:00,6.236,346.82,101.1192,691.7995,8.245,1.0781
2018-10-25 19:20:00,3.7952,348.99,20.6169,155.9411,5.0502,0.4345
2018-10-25 19:30:00,14.421,350.24,1984.7598,8555.3103,16.6607,6.3741
2018-10-25 19:40:00,10.4222,353.39,1111.4916,3229.4662,14.7883,2.4751
2018-10-25 19:50:00,6.289,357.41,117.0358,709.564,8.7233,1.274
2018-10-25 20:00:00,2.809,358.66,10.7637,63.2282,0.0609,0.606
2018-10-25 20:10:00,6.0232,353.38,72.1208,623.3638,8.4537,1.1958
2018-10-25 20:20:00,4.4666,352.41,0.0,254.2062,6.4022,0.4193
2018-10-25 20:30:00,11.202,350.33,1497.4382,4009.9599,15.5544,1.8779
2018-10-25 20:40:00,10.2586,349.49,1057.9164,3079.7864,14.1444,1.4629
2018-10-25 20:50:00,7.7673,347.09,288.0098,1336.7604,10.3799,1.321
2018-10-25 21:00:00,12.7952,355.1,2030.4645,5975.7296,16.8997,2.3364
2018-10-25 21:10:00,4.3219,348.59,4.4,230.2846,5.1526,1.0789
2018-10-25 21:20:00,7.1404,349.58,149.496,1038.517,10.0456,1.2283
2018-10-25 21:30:00,9.9212,349.67,880.7057,2785.7243,14.1562,1.8633
2018-10-25 21:40:00,2.6899,352.78,0.0,55.5199,0.0,0.1956
2018-10-25 21:50:00,6.3604,354.99,83.618,734.0241,9.0142,1.4552
2018-10-25 22:00:00,8.2039,355.49,391.2726,1575.131,11.3563,2.1509
2018-10-25 22:10:00,6.1945,358.31,104.2354,678.0791,8.6706,1.7694
2018-10-25 22:20:00,7.2924,355.56,230.4162,1106.2647,10.1608,1.7938
2018-10-25 22:30:00,8.5845,355.32,514.6967,1804.6699,12.2268,1.3508
2018-10-25 22:40:00,6.21,353.51,112.5307,683.1622,8.6087,1.2019
2018-10-25 22:50:00,3.27,354.36,0.0,99.7447,4.2215,0.6543
2018-10-25 23:00:00,3.6945,356.3,3.6554,143.8543,5.2703,0.2864
2018-10-25 23:10:00,7.6681,354.17,278.1238,1286.2106,10.6972,1.8381
2018-10-25 23:20:00,4.1316,2.29,9.6059,201.1844,5.575,0.5938
2018-10-25 23:30:00,12.5312,7.87,2009.1726,5613.3895,16.9939,2.0851
2018-10-25 23:40:00,11.4161,11.28,1626.51,4244.331,16.5816,2.0547
2018-10-25 23:50:00,5.9552,12.93,47.5018,602.4873,8.4787,1.3309
2018-10-26 00:00:00,11.3533,12.98,1619.2813,4174.6172,16.1336,1.7645
2018-10-26 00:10:00,7.7239,11.99,283.3469,1314.5277,10.859,1.1843
2018-10-26 00:20:00,3.9396,13.01,0.0,174.4265,5.9444,0.3901
2018-10-26 00:30:00,8.5492,15.91,464.4727,1782.5127,12.1646,2.1129
2018-10-26 00:40:00,9.2685,24.05,682.1006,2271.3593,12.8089,1.7758
2018-10-26 00:50:00,2.8901,30.76,0.0,68.8609,0.1789,0.4161
2018-10-26 01:00:00,5.635,31.04,45.2807,510.4179,8.0185,1.6799
2018-10-26 01:10:00,0.8173,28.5,0.0,1.5576,0.0,0.0
2018-10-26 01:20:00,5.6545,27.06,61.6707,515.746,8.2892,1.6372
2018-10-26 01:30:00,5.8414,28.13,56.2528,568.5972,7.7985,1.1062
2018-10-26 01:40:00,8.753,27.84,528.1181,1913.0188,12.3658,2.1132
2018-10-26 01:50:00,4.4261,29.94,0.0,247.356,6.0671,0.5822
2018-10-26 02:00:00,1.817,30.04,11.7457,17.1116,0.0,0.653
2018-10-26 02:10:00,5.7091,26.48,37.4442,530.828,8.0279,1.2118
2018-10-26 02:20:00,11.4297,24.22,1676.5992,4259.5216,15.8776,1.6575
2018-10-26 02:30:00,6.5284,26.61,97.3082,793.7117,8.9645,0.5944
2018-10-26 02:40:00,6.6829,30.35,139.4501,851.4131,9.0381,1.8201
2018-10-26 02:50:00,7.2061,31.26,228.7677,1067.4676,10.6916,0.7271
2018-10-26 03:00:00,10.4942,32.26,1203.2842,3296.8414,13.9538,2.2032
2018-10-26 03:10:00,7.4407,37.55,266.4996,1175.1434,9.7684,1.183
2018-10-26 03:20:00,3.1065,40.52,0.0,85.5195,4.5059,0.2834
2018-10-26 03:30:00,4.638,43.73,19.632,284.6078,6.6321,1.379
2018-10-26 03:40:00,4.4218,40.93,0.0,246.633,5.7737,0.8344
2018-10-26 03:50:00,7.719,35.03,309.2953,1311.9998,10.6272,1.3026
2018-10-26 04:00:00,1.8851,38.17,10.0376,19.1093,0.1881,0.3492
2018-10-26 04:10:00,5.6011,36.79,41.5253,501.2608,7.7588,1.7731
2018-10-26 04:20:00,8.9462,44.01,553.2616,2042.4949,12.7635,1.8344
2018-10-26 04:30:00,6.3393,46.6,100.6198,726.7227,8.8613,1.0729
2018-10-26 04:40:00,10.1366,48.79,966.7813,2971.1369,14.0345,2.1491
2018-10-26 04:50:00,6.71,48.13,104.594,861.8336,8.9567,0.9676
2018-10-26 05:00:00,17.512,50.02,2045.3114,15319.9407,16.7804,13.9742
2018-10-26 05:10:00,16.4176,48.07,2015.375,12623.545,16.6076,11.3293
2018-10-26 05:20:00,11.7423,48.29,1862.1943,4618.6651,16.7379,2.2155
